Car Count,Vehicle ID,Name,Model,Year,Stock Number,Mileage,Fuel Type,MPG City,MPG Highway,Vehicle Type,Price
1452,5NPD84LF2LH620681,Hyundai,Hyundai Elantra,2020,7TQPV5,58158,Gasoline,30,40,Sedan,"16,999"
1453,KL7CJPSBXMB321438,Chevrolet,Chevrolet Trax,2021,7T7Q4R,59134,Gasoline,24,29,Crossover,"17,999"
1454,MAJ6S3KL1MC401323,Ford,Ford Ecosport,2021,7VYB5K,60832,Gasoline,23,29,Crossover,"19,499"
1455,2GNAXUEV9M6114563,Chevrolet,Chevrolet Equinox,2021,7T4CT0,64564,Gasoline,25,30,Crossover,"20,499"
1456,4T1G11AK2LU935420,Toyota,Toyota Camry,2020,7TP28Y,58101,Gasoline,28,39,Sedan,"21,999"
1457,4T1G11AK4MU425295,Toyota,Toyota Camry,2021,8CD70C,61586,Gasoline,28,39,Sedan,"22,699"
1458,2C4RC1BG7MR508959,Chrysler,Chrysler Pacifica,2021,7VBND0,65937,Gasoline,19,28,Van / Minivan,"25,999"
1459,1C4RJFAG4LC239461,Jeep,Jeep Grand Cherokee,2020,8DF4TB,72626,Gasoline,18,25,Crossover,"26,499"
1460,5GAEVAKW5KJ311422,Buick,Buick Enclave,2019,8DGSTP,58009,Gasoline,17,25,Sport Utility,"27,499"
1461,4S4WMAMD1K3448066,Subaru,Subaru Ascent,2019,7V6SK6,58004,Gasoline,20,26,Crossover,"27,999"
1462,1C4RJFBG1LC347454,Jeep,Jeep Grand Cherokee,2020,7T468L,60328,Gasoline,18,25,Crossover,"28,999"
1463,4T1BZ1FB4KU019381,Toyota,Toyota Avalon,2019,8D8L21,58267,Gasoline,22,31,Sedan,"29,999"
1464,1FTYR1YM4JKA32154,Ford,Ford Transit Van,2018,8F3S14,91837,Gasoline,0,0,Cargo Van,"29,999"
1465,JN8AY2AD0M9660037,Nissan,Nissan Armada,2021,8CL6CH,65909,Gasoline,13,18,Sport Utility,"32,699"
1466,5TDGZRBH6MS069161,Toyota,Toyota Highlander,2021,7T9K5P,63819,Gasoline,20,27,Sport Utility,"32,999"
1467,JTEBU5JR1K5685960,Toyota,Toyota 4Runner,2019,8DCSCQ,61016,Gasoline,17,20,Sport Utility,"34,999"
1468,5TFCZ5AN5LX225276,Toyota,Toyota Tacoma 4WD,2020,7T8NBX,64832,Gasoline,18,22,Truck,"36,199"
1469,1C6SRFJT8LN222469,RAM,RAM 1500,2020,8C9CX0,60635,Hybrid,19,24,Truck,"39,999"
1470,3N1CN8EV6LL866233,Nissan,Nissan Versa,2020,8CCRXW,57586,Gasoline,32,40,Sedan,"15,999"
1471,KNDJ23AU5L7000914,Kia,Kia Soul,2020,8C2BLV,60670,Gasoline,29,35,Hatchback,"15,999"
1472,5NPD74LF2LH588995,Hyundai,Hyundai Elantra,2020,7T53BB,61084,Gasoline,30,40,Sedan,"15,999"
1473,3N1CP5BV5LL516217,Nissan,Nissan Kicks,2020,7TT8HR,59988,Gasoline,31,36,Crossover,"16,499"
1474,3N1CN8EV0ML862759,Nissan,Nissan Versa,2021,7VJHTW,58999,Gasoline,32,40,Sedan,"16,799"
1475,5NPD84LF2LH613729,Hyundai,Hyundai Elantra,2020,8CH4LX,57543,Gasoline,30,40,Sedan,"16,999"
1476,KM8K12AA1MU644190,Hyundai,Hyundai Kona,2021,7T1P3G,60132,Gasoline,27,33,Crossover,"17,199"
1477,KM8K1CAA7MU644586,Hyundai,Hyundai Kona,2021,7T7NKP,59987,Gasoline,25,30,Crossover,"17,999"
1478,JA4ARUAU7MU010603,Mitsubishi,Mitsubishi Outlander Sport,2021,8CYTP3,58267,Gasoline,23,29,Crossover,"18,999"
1479,3VV0B7AX3JM081896,Volkswagen,Volkswagen Tiguan,2018,8D6G9B,58350,Gasoline,21,27,Sport Utility,"18,999"
1480,5YFEPMAE3MP183943,Toyota,Toyota Corolla,2021,7TN2N9,61115,Gasoline,30,38,Sedan,"18,999"
1481,5XXGU4L12KG293836,Kia,Kia Optima,2019,7V27BX,58254,Gasoline,27,37,Sedan,"19,999"
1482,2GNAXUEV0M6126407,Chevrolet,Chevrolet Equinox,2021,7V25C1,60182,Gasoline,25,30,Crossover,"20,999"
1483,KNDPNCAC1K7577673,Kia,Kia Sportage,2019,8CQ2B3,63772,Gasoline,21,25,Crossover,"20,999"
1484,1N4AA6CV9LC374062,Nissan,Nissan Maxima,2020,7TJC9H,59547,Gasoline,20,30,Sedan,"21,999"
1485,2C4RC1DG4MR512528,Chrysler,Chrysler Voyager,2021,7VG61K,60568,Gasoline,19,28,Van / Minivan,"22,499"
1486,2C3CDXBG5LH153028,Dodge,Dodge Charger,2020,7TPRFV,63377,Gasoline,19,30,Sedan,"22,499"
1487,5N1AT3BB0MC718109,Nissan,Nissan Rogue,2021,7VNKQM,58471,Gasoline,25,32,Crossover,"23,499"
1488,2GNAXXEVXK6246391,Chevrolet,Chevrolet Equinox,2019,8DQ5X8,55576,Gasoline,25,30,Crossover,"23,999"
1489,5N1AT3AA5MC690459,Nissan,Nissan Rogue,2021,8FBT46,37780,Gasoline,27,35,Crossover,"24,299"
1490,1FMCU0H6XNUA20150,Ford,Ford Escape,2022,8F3S72,36777,Gasoline,28,34,Crossover,"24,499"
1491,1C6RR7GG9HS713169,RAM,RAM 1500,2017,8F5S55,65704,Gasoline,16,23,Truck,"24,499"
1492,2C4RC1GG6LR284753,Chrysler,Chrysler Pacifica,2020,7T9BF8,66302,Gasoline,19,28,Van / Minivan,"26,499"
1493,19XZE4F50NE009380,Honda,Honda Insight,2022,8F1G27,34691,Hybrid,55,49,Sedan,"27,699"
1494,1C4RJFBG9MC646577,Jeep,Jeep Grand Cherokee,2021,7VSNCM,61195,Gasoline,18,25,Crossover,"29,999"
1495,1GNEVHKW5MJ211466,Chevrolet,Chevrolet Traverse,2021,7VGNLC,58763,Gasoline,17,25,Sport Utility,"30,999"
1496,3KPC24A67LE104921,Hyundai,Hyundai Accent,2020,8D6YRN,67193,Gasoline,0,0,Sedan,"15,999"
1497,3KPC24A6XME129975,Hyundai,Hyundai Accent,2021,7TFB41,62247,Gasoline,33,41,Sedan,"16,499"
1498,5NPD84LF6LH626533,Hyundai,Hyundai Elantra,2020,7T7TSC,63154,Gasoline,30,40,Sedan,"16,499"
1499,3N1CN8EV9ML833759,Nissan,Nissan Versa,2021,7V94KR,63619,Gasoline,32,40,Sedan,"16,499"
1500,5NPD84LF2LH627596,Hyundai,Hyundai Elantra,2020,7TC024,63908,Gasoline,30,40,Sedan,"16,499"
1501,5NPD84LF2LH537350,Hyundai,Hyundai Elantra,2020,7T8K72,66584,Gasoline,30,40,Sedan,"16,499"
1502,KNDJ23AU5L7094180,Kia,Kia Soul,2020,7T0LT7,62031,Gasoline,29,35,Hatchback,"16,999"
1503,3N1CP5CV9LL490798,Nissan,Nissan Kicks,2020,8CR873,67448,Gasoline,31,36,Crossover,"16,999"
1504,3N1AB8CV5MY247579,Nissan,Nissan Sentra,2021,7VCPNT,61331,Gasoline,29,39,Sedan,"17,999"
1505,3VWC57BU1MM045746,Volkswagen,Volkswagen Jetta,2021,7V9W7Y,61373,Gasoline,29,39,Sedan,"17,999"
1506,3N1AB8CV1MY243142,Nissan,Nissan Sentra,2021,7VJJLN,63931,Gasoline,29,39,Sedan,"17,999"
1507,JTDEPRAE6LJ096554,Toyota,Toyota Corolla,2020,7TSM5W,65515,Gasoline,30,38,Sedan,"18,499"
1508,2GNAXKEV3K6130422,Chevrolet,Chevrolet Equinox,2019,8FJ10W,63485,Gasoline,26,32,Crossover,"18,599"
1509,2C4RC1DG9LR176437,Chrysler,Chrysler Voyager,2020,7TJBW0,80795,Gasoline,19,28,Van / Minivan,"18,799"
1510,3GNAXJEV7JS625443,Chevrolet,Chevrolet Equinox,2018,8FD03J,59338,Gasoline,26,32,Crossover,"18,999"
1511,3GNAXJEV3KL320825,Chevrolet,Chevrolet Equinox,2019,8FD06J,64835,Gasoline,26,32,Crossover,"19,499"
1512,1N4BL4DV3MN334390,Nissan,Nissan Altima,2021,7VDCT1,69508,Gasoline,27,37,Sedan,"19,799"
1513,3N1CP5CV9ML501915,Nissan,Nissan Kicks,2021,8FF48Q,32914,Gasoline,31,36,Crossover,"19,999"
1514,4T1G11AK6LU344572,Toyota,Toyota Camry,2020,7TD4HB,62205,Gasoline,28,39,Sedan,"21,999"
1515,4T1G11AK7MU550226,Toyota,Toyota Camry,2021,8C0KHF,64095,Gasoline,28,39,Sedan,"21,999"
1516,5N1AT3BA8MC731102,Nissan,Nissan Rogue,2021,8CWXXB,63494,Gasoline,26,34,Crossover,"22,999"
1517,2C4RC1BG7LR277091,Chrysler,Chrysler Pacifica,2020,7T6SPK,70537,Gasoline,19,28,Van / Minivan,"23,499"
1518,2C4RC1BG5LR272195,Chrysler,Chrysler Pacifica,2020,7TKNSN,71527,Gasoline,19,28,Van / Minivan,"23,799"
1519,3GNAXPEX6KS655717,Chevrolet,Chevrolet Equinox,2019,8FG85B,55047,Gasoline,22,29,Crossover,"23,999"
1520,WA1AUCF3XM1087749,Audi,Audi Q3,2021,8CSY39,63736,Gasoline,22,30,Sport Utility,"24,999"
1521,JTMDFREV7JD256879,Toyota,Toyota RAV4,2018,8FH79J,66928,Gasoline,22,28,Crossover,"24,999"
1522,2C4RC1BGXMR527831,Chrysler,Chrysler Pacifica,2021,7VVNH8,74478,Gasoline,19,28,Van / Minivan,"24,999"
1523,2C4RC1BG7MR574847,Chrysler,Chrysler Pacifica,2021,7VQ75V,76935,Gasoline,19,28,Van / Minivan,"24,999"
1524,1GCZGGFG4H1289051,Chevrolet,Chevrolet Express Cargo Van,2017,8D9K1G,93370,Flex,0,0,Cargo Van,"26,999"
1525,WAUDACF59MA013779,Audi,Audi A5 Sportback,2021,8C9QL7,61834,Hybrid,24,31,Hatchback,"29,999"
1526,1GCZGGFG3K1256954,Chevrolet,Chevrolet Express Cargo Van,2019,8DN2V3,80529,Flex,0,0,Cargo Van,"31,999"
1527,1C4SDJCT0MC661721,Dodge,Dodge Durango,2021,7VPC4W,69318,Gasoline,14,22,Crossover,"36,799"
1528,5NPD84LF9KH469028,Hyundai,Hyundai Elantra,2019,8DP3D6,95736,Gasoline,28,37,Sedan,"13,999"
1529,3N1AB8BV1LY254383,Nissan,Nissan Sentra,2020,8F49BL,80911,Gasoline,29,39,Sedan,"15,999"
1530,3N1CN8EV7ML844324,Nissan,Nissan Versa,2021,7VWDG5,67555,Gasoline,32,40,Sedan,"16,499"
1531,KNDJ23AU4L7021270,Kia,Kia Soul,2020,7TJVVK,71523,Gasoline,29,35,Hatchback,"16,499"
1532,KMHRB8A35MU068622,Hyundai,Hyundai Venue,2021,7T4GQX,60998,Gasoline,30,33,Crossover,"16,999"
1533,3N1CP5CV6LL529217,Nissan,Nissan Kicks,2020,7T1JN2,63044,Gasoline,31,36,Crossover,"16,999"
1534,3VWC57BU6MM019935,Volkswagen,Volkswagen Jetta,2021,7V76MG,70569,Gasoline,29,39,Sedan,"17,799"
1535,JN8AT2MT5LW042066,Nissan,Nissan Rogue,2020,8F55NL,86037,Gasoline,26,33,Crossover,"17,999"
1536,JA4AR3AU3LU023468,Mitsubishi,Mitsubishi Outlander Sport,2020,7T6LX7,66025,Gasoline,23,29,Crossover,"18,999"
1537,5XXGT4L36KG374259,Kia,Kia Optima,2019,8D6M8J,69143,Gasoline,24,33,Sedan,"18,999"
1538,1G1ZD5ST8LF030888,Chevrolet,Chevrolet Malibu,2020,8D9K0Q,83080,Gasoline,29,36,Sedan,"18,999"
1539,1FAHP2H85KG107713,Ford,Ford Taurus,2019,8F57NG,95767,Gasoline,17,24,Sedan,"18,999"
1540,1G1ZD5ST2MF006278,Chevrolet,Chevrolet Malibu,2021,7TKKBV,62277,Gasoline,29,36,Sedan,"19,499"
1541,1G1ZD5ST7MF074432,Chevrolet,Chevrolet Malibu,2021,7VVXVN,65034,Gasoline,29,36,Sedan,"19,999"
1542,1N4BL4DV5MN333368,Nissan,Nissan Altima,2021,8CR47D,67256,Gasoline,27,37,Sedan,"19,999"
1543,1N4BL4DV8MN387215,Nissan,Nissan Altima,2021,7VB2YK,71033,Gasoline,27,37,Sedan,"19,999"
1544,3C4NJCCB7MT522408,Jeep,Jeep Compass,2021,7TKNMN,67203,Gasoline,22,31,Crossover,"20,999"
1545,MAJ6S3GL8LC388173,Ford,Ford Ecosport,2020,8F0Q44,24729,Gasoline,23,29,Crossover,"21,499"
1546,2C4RC1DG8MR546388,Chrysler,Chrysler Voyager,2021,7VB8H0,70251,Gasoline,19,28,Van / Minivan,"21,499"
1547,3C4NJDCB2MT572610,Jeep,Jeep Compass,2021,7VD87T,65401,Gasoline,22,30,Crossover,"21,999"
1548,JF2GPALC9GH325913,Subaru,Subaru Crosstrek,2016,8F632W,66742,Gasoline,26,34,Crossover,"21,999"
1549,2C4RC1DG1MR531912,Chrysler,Chrysler Voyager,2021,7VJLPL,73195,Gasoline,19,28,Van / Minivan,"21,999"
1550,3GKALMEV2LL263335,GMC,GMC Terrain,2020,8F49F1,66649,Gasoline,26,30,Crossover,"22,499"
1551,1FMCU9J95LUB15656,Ford,Ford Escape,2020,8F14G9,73291,Gasoline,23,31,Crossover,"22,499"
1552,KM8J3CAL6LU229085,Hyundai,Hyundai Tucson,2020,8DKFR0,63972,Gasoline,21,26,Crossover,"22,999"
1553,5N1AT3BB3MC739620,Nissan,Nissan Rogue,2021,8CW6HY,67313,Gasoline,25,32,Crossover,"23,499"
1554,4T1C11AK7LU870742,Toyota,Toyota Camry,2020,8D3J8R,39143,Gasoline,28,39,Sedan,"23,999"
1555,1GKKNMLS6KZ104963,GMC,GMC Acadia,2019,8DT5B8,69840,Gasoline,18,25,Sport Utility,"24,999"
1556,JM3KFBCM6M0350912,Mazda,Mazda Mazda CX-5,2021,8D2K3D,49409,Gasoline,24,30,Crossover,"25,499"
1557,JF2GTAMCXKH291841,Subaru,Subaru Crosstrek,2019,8D8HW6,50607,Gasoline,27,33,Crossover,"25,999"
1558,5N1DL0MM9KC533368,Infiniti,Infiniti QX60,2019,8CR7T3,64853,Gasoline,19,26,Sport Utility,"25,999"
1559,3MW5R7J06L8B21044,BMW,BMW 3 Series,2020,7T8MLH,75579,Gasoline,25,34,Sedan,"25,999"
1560,1GNERGKW1MJ126512,Chevrolet,Chevrolet Traverse,2021,8DB892,79969,Gasoline,18,27,Sport Utility,"26,999"
1561,1C4RJEBG3MC679035,Jeep,Jeep Grand Cherokee,2021,7VCHFR,64559,Gasoline,19,26,Crossover,"27,499"
1562,2T3W1RFV0LC036867,Toyota,Toyota RAV4,2020,8F48K7,40630,Gasoline,28,35,Crossover,"28,999"
1563,1C4RJFBG5LC288893,Jeep,Jeep Grand Cherokee,2020,7TQDX0,60312,Gasoline,18,25,Crossover,"28,999"
1564,JN8AY2ND2L9105048,Nissan,Nissan Armada,2020,8F796S,81113,Gasoline,14,19,Sport Utility,"28,999"
1565,1C4RJFBG4KC613788,Jeep,Jeep Grand Cherokee,2019,8F5X71,60398,Gasoline,18,25,Crossover,"29,499"
1566,JN8AZ2NF6L9704517,Infiniti,Infiniti QX80,2020,7T827G,71236,Gasoline,14,20,Sport Utility,"31,999"
1567,2C3CDXCT5MH639285,Dodge,Dodge Charger,2021,7VH1K1,64406,Gasoline,16,25,Sedan,"32,499"
1568,KNDJ23AU6L7713031,Kia,Kia Soul,2020,7TPK63,60656,Gasoline,29,35,Hatchback,"15,999"
1569,JN1BJ1AV4MW560289,Nissan,Nissan Rogue Sport,2021,8CMHFT,61001,Gasoline,25,32,Crossover,"17,999"
1570,3N1AB8CV2MY282502,Nissan,Nissan Sentra,2021,7VH8QK,59500,Gasoline,29,39,Sedan,"18,699"
1571,3C4PDCGB6LT268344,Dodge,Dodge Journey,2020,7TFC06,60657,Gasoline,19,25,Crossover,"19,299"
1572,JM3KFADM3L0741362,Mazda,Mazda Mazda CX-5,2020,7T2XMG,59427,Gasoline,25,31,Crossover,"22,199"
1573,3VV2B7AXXMM012443,Volkswagen,Volkswagen Tiguan,2021,7TQ8K7,62514,Gasoline,21,27,Sport Utility,"22,199"
1574,5N1AT3BB3MC728763,Nissan,Nissan Rogue,2021,8CWYGV,58706,Gasoline,25,32,Crossover,"23,499"
1575,5NPD84LF0LH627175,Hyundai,Hyundai Elantra,2020,7T4WNJ,63242,Gasoline,30,40,Sedan,"16,699"
1576,5NPD84LF6LH628220,Hyundai,Hyundai Elantra,2020,7T4SBX,59354,Gasoline,30,40,Sedan,"16,999"
1577,3KPF24AD5LE155636,Kia,Kia Forte,2020,7TVX10,61506,Gasoline,29,40,Sedan,"16,999"
1578,KM8K12AA2MU610887,Hyundai,Hyundai Kona,2021,7TQPT6,61378,Gasoline,27,33,Crossover,"17,199"
1579,3N1CP5CV4LL529992,Nissan,Nissan Kicks,2020,7T0PS4,58805,Gasoline,31,36,Crossover,"17,499"
1580,3KPF24AD5ME278094,Kia,Kia Forte,2021,7TYBND,60424,Gasoline,29,40,Sedan,"17,699"
1581,JA4AS3AA6LZ036695,Mitsubishi,Mitsubishi Eclipse Cross,2020,7TLSYV,59595,Gasoline,26,29,Crossover,"17,999"
1582,1G1ZD5ST6MF005702,Chevrolet,Chevrolet Malibu,2021,7TJYDG,60705,Gasoline,29,36,Sedan,"18,699"
1583,1G1ZD5ST7MF005837,Chevrolet,Chevrolet Malibu,2021,7TKJNP,60395,Gasoline,29,36,Sedan,"18,999"
1584,5YFEPMAE5MP180462,Toyota,Toyota Corolla,2021,7THY76,60831,Gasoline,30,38,Sedan,"18,999"
1585,5YFEPMAE5MP167176,Toyota,Toyota Corolla,2021,7T3TYS,61257,Gasoline,30,38,Sedan,"18,999"
1586,5NPEG4JA0MH074088,Hyundai,Hyundai Sonata,2021,7TF704,61545,Gasoline,28,38,Sedan,"19,199"
1587,MAJ6S3KLXLC350516,Ford,Ford Ecosport,2020,8DQ6X3,52701,Gasoline,23,29,Crossover,"19,999"
1588,3C4NJCCB5LT179726,Jeep,Jeep Compass,2020,7T1MHS,61303,Gasoline,22,31,Crossover,"19,999"
1589,4S3BNAF69K3039974,Subaru,Subaru Legacy,2019,8C1BJD,60215,Gasoline,25,34,Sedan,"20,499"
1590,KNMAT2MV7LP502481,Nissan,Nissan Rogue,2020,7S43LB,61841,Gasoline,25,32,Crossover,"20,799"
1591,3C4NJCCB5MT511584,Jeep,Jeep Compass,2021,7TW9W9,57826,Gasoline,22,31,Crossover,"21,299"
1592,3C4NJDCB2MT527845,Jeep,Jeep Compass,2021,7TD2VV,60510,Gasoline,22,30,Crossover,"21,999"
1593,3C4NJDCB0LT221502,Jeep,Jeep Compass,2020,8FF55M,62110,Gasoline,22,30,Crossover,"21,999"
1594,3VV2B7AX6MM001147,Volkswagen,Volkswagen Tiguan,2021,7T1P4N,58290,Gasoline,21,27,Sport Utility,"22,499"
1595,5N1AT3BB5MC705212,Nissan,Nissan Rogue,2021,7VJ75S,58539,Gasoline,25,32,Crossover,"23,499"
1596,1GCWGBFP1M1224786,Chevrolet,Chevrolet Express Cargo Van,2021,7VSJCP,52978,Gasoline,0,0,Cargo Van,"33,499"
1597,1FTFW1E5XMKD57876,Ford,Ford F-150,2021,7VMP4Q,58255,Gasoline,16,22,Truck,"46,499"
1598,1GNSKNKD5MR259950,Chevrolet,Chevrolet Tahoe,2021,7VVDQV,61175,Gasoline,16,20,Sport Utility,"48,999"
1599,1VWSA7A31LC008275,Volkswagen,Volkswagen Passat,2020,7TDNBD,60991,Gasoline,23,34,Sedan,"18,699"
1600,5YFEPMAE8MP243053,Toyota,Toyota Corolla,2021,8C99QD,61940,Gasoline,30,38,Sedan,"19,499"
1601,1N4BL4CV2MN303486,Nissan,Nissan Altima,2021,7TKS09,64724,Gasoline,28,39,Sedan,"20,499"
1602,3GNAXUEVXMS101483,Chevrolet,Chevrolet Equinox,2021,7TYVYX,65000,Gasoline,25,30,Crossover,"20,499"
1603,3C4NJCCB6MT531391,Jeep,Jeep Compass,2021,7TG2CF,59945,Gasoline,22,31,Crossover,"20,799"
1604,1C4PJLDB2LD653158,Jeep,Jeep Cherokee,2020,7T3NK7,61281,Gasoline,22,31,Crossover,"20,999"
1605,JM1GL1VM2M1602888,Mazda,Mazda Mazda6,2021,7TYGTC,57882,Gasoline,26,35,Sedan,"21,299"
1606,2C4RC1DG2MR508669,Chrysler,Chrysler Voyager,2021,7VBLD2,66015,Gasoline,19,28,Van / Minivan,"21,999"
1607,4T1G11AK6MU487491,Toyota,Toyota Camry,2021,8C7WYR,63995,Gasoline,28,39,Sedan,"22,299"
1608,3C4NJDDB8MT533034,Jeep,Jeep Compass,2021,7TYSVQ,59275,Gasoline,22,30,Crossover,"22,499"
1609,5N1AT3BB9MC767759,Nissan,Nissan Rogue,2021,8C55RD,57787,Gasoline,25,32,Crossover,"23,499"
1610,JN1EV7AR9LM256473,Infiniti,Infiniti Q50,2020,7TV5YG,60720,Gasoline,19,27,Sedan,"23,499"
1611,3GNKBHRS6KS680396,Chevrolet,Chevrolet Blazer,2019,8DDYFS,60830,Gasoline,18,25,Crossover,"26,999"
1612,1C6RR7LG5MS542288,RAM,RAM 1500 Classic,2021,7VHMTF,60945,Gasoline,16,23,Truck,"27,999"
1613,1GNEVHKW9MJ163325,Chevrolet,Chevrolet Traverse,2021,7VJPFH,75177,Gasoline,17,25,Sport Utility,"29,499"
1614,1FTEW1C51LFA97468,Ford,Ford F-150,2020,7TC7DD,63322,Gasoline,17,23,Truck,"35,499"
1615,JA4AR3AU3KU007950,Mitsubishi,Mitsubishi Outlander Sport,2019,8F51QG,40375,Gasoline,23,29,Crossover,"18,499"
1616,3C4PDCAB4LT273213,Dodge,Dodge Journey,2020,7T1DH8,64798,Gasoline,19,25,Crossover,"18,499"
1617,5XXGT4L36KG341598,Kia,Kia Optima,2019,8F6P18,50233,Gasoline,24,33,Sedan,"18,999"
1618,3N1AB8CV0MY278772,Nissan,Nissan Sentra,2021,7V6MQD,56135,Gasoline,29,39,Sedan,"18,999"
1619,3N1AB8CV1MY252164,Nissan,Nissan Sentra,2021,8C449C,56410,Gasoline,29,39,Sedan,"18,999"
1620,1G1ZD5ST6MF004436,Chevrolet,Chevrolet Malibu,2021,7TSJD8,58528,Gasoline,29,36,Sedan,"18,999"
1621,3VWC57BU6MM005209,Volkswagen,Volkswagen Jetta,2021,7T6M4B,63271,Gasoline,29,39,Sedan,"18,999"
1622,3VWC57BU8MM001839,Volkswagen,Volkswagen Jetta,2021,7T9M1F,58167,Gasoline,29,39,Sedan,"19,299"
1623,1G1ZD5ST6MF004680,Chevrolet,Chevrolet Malibu,2021,7TSBL8,61350,Gasoline,29,36,Sedan,"19,499"
1624,1FMCU0HD9JUB08728,Ford,Ford Escape,2018,8F06RG,53870,Gasoline,23,30,Crossover,"19,599"
1625,3N1CN8EV6ML879288,Nissan,Nissan Versa,2021,8F326V,39699,Gasoline,32,40,Sedan,"19,999"
1626,1FMCU9GD3JUC11911,Ford,Ford Escape,2018,8F87MH,41876,Gasoline,22,28,Crossover,"19,999"
1627,1N4BL4CV5LC141959,Nissan,Nissan Altima,2020,7VR8SM,56454,Gasoline,27,37,Sedan,"19,999"
1628,5NPE24AF8KH778675,Hyundai,Hyundai Sonata,2019,8DJP81,24604,Gasoline,26,35,Sedan,"20,499"
1629,KNDPM3AC7L7746504,Kia,Kia Sportage,2020,8F83MG,47548,Gasoline,23,30,Crossover,"20,999"
1630,1N4BL4CV9MN308992,Nissan,Nissan Altima,2021,8CBD7N,57539,Gasoline,28,39,Sedan,"20,999"
1631,2FMPK3J95KBB08067,Ford,Ford Edge,2019,8C7HW4,59283,Gasoline,22,29,Crossover,"21,199"
1632,1C4RJFBG0GC480535,Jeep,Jeep Grand Cherokee,2016,8F56K8,92002,Gasoline,18,25,Crossover,"21,999"
1633,4T1G11AK2MU403554,Toyota,Toyota Camry,2021,7TJK77,57251,Gasoline,28,39,Sedan,"22,699"
1634,4T1G11AK2MU539845,Toyota,Toyota Camry,2021,7VKXD8,57462,Gasoline,28,39,Sedan,"22,699"
1635,4T1G11AK7MU570167,Toyota,Toyota Camry,2021,8CVR70,57988,Gasoline,28,39,Sedan,"22,999"
1636,5N1AZ2BS0MC108011,Nissan,Nissan Murano,2021,8CLYFY,59129,Gasoline,20,28,Sport Utility,"22,999"
1637,5N1AT3BB3MC792835,Nissan,Nissan Rogue,2021,8CYDKV,57585,Gasoline,25,32,Crossover,"23,499"
1638,2C3CDZAG6MH547135,Dodge,Dodge Challenger,2021,7V18P9,55363,Gasoline,19,30,Coupe,"23,999"
1639,2C3CDZGG3MH539341,Dodge,Dodge Challenger,2021,7VNXSQ,57423,Gasoline,18,27,Coupe,"24,999"
1640,2FMPK4J83JBB81224,Ford,Ford Edge,2018,8DDH29,22979,Gasoline,20,27,Crossover,"25,999"
1641,WBA73AK06M7H66708,BMW,BMW 2 Series,2021,7VT830,57536,Gasoline,23,33,Sedan,"26,299"
1642,1C6RR7TTXMS521868,RAM,RAM 1500 Classic,2021,7VRYGJ,58943,Gasoline,15,21,Truck,"29,999"
1643,2T3P1RFV5KC046703,Toyota,Toyota RAV4,2019,8F6D9F,28231,Gasoline,25,33,Crossover,"31,499"
1644,2C4RC3GGXMR544889,Chrysler,Chrysler Pacifica,2021,7V8W4D,59757,Gasoline,17,25,Van / Minivan,"32,999"
1645,5TDGZRBH2MS100499,Toyota,Toyota Highlander,2021,7VCSTR,61357,Gasoline,20,27,Sport Utility,"32,999"
1646,3TMCZ5ANXMM429787,Toyota,Toyota Tacoma 4WD,2021,7VH1PR,60297,Gasoline,18,22,Truck,"34,499"
1647,1GCPYFED5KZ211151,Chevrolet,Chevrolet Silverado 1500,2019,8DXK8Y,54657,Gasoline,15,20,Truck,"39,999"
1648,1GKS2GKD4MR365671,GMC,GMC Yukon XL,2021,7V8NHG,64870,Gasoline,15,19,Sport Utility,"52,999"
1649,3N1CN8EV8LL863950,Nissan,Nissan Versa,2020,8CHLHG,59052,Gasoline,32,40,Sedan,"15,999"
1650,3N1CN8EV0ML811388,Nissan,Nissan Versa,2021,7V2W36,64124,Gasoline,32,40,Sedan,"16,499"
1651,3N1CN8EV6ML874477,Nissan,Nissan Versa,2021,7VY04V,58637,Gasoline,32,40,Sedan,"16,799"
1652,5NPD84LF1LH624012,Hyundai,Hyundai Elantra,2020,7TJTGM,58819,Gasoline,30,40,Sedan,"16,999"
1653,JN1BJ1CR3JW259394,Nissan,Nissan Rogue Sport,2018,8F32H2,67488,Gasoline,24,30,Crossover,"16,999"
1654,1G1ZD5ST4LF053357,Chevrolet,Chevrolet Malibu,2020,7TRRPV,59208,Gasoline,29,36,Sedan,"18,299"
1655,5XXGT4L34LG438185,Kia,Kia Optima,2020,7TNQD1,59553,Gasoline,24,32,Sedan,"18,499"
1656,1C4PJLCB9LD641879,Jeep,Jeep Cherokee,2020,8DM565,89734,Gasoline,22,31,Crossover,"18,499"
1657,3N1AB8CV5MY209852,Nissan,Nissan Sentra,2021,7VNY8N,61023,Gasoline,29,39,Sedan,"18,699"
1658,5YFEPMAE5MP190117,Toyota,Toyota Corolla,2021,7V158W,64663,Gasoline,30,38,Sedan,"18,699"
1659,5NPEG4JA7MH065985,Hyundai,Hyundai Sonata,2021,7TQLR2,60157,Gasoline,28,38,Sedan,"18,799"
1660,JN1BJ1AW8MW421761,Nissan,Nissan Rogue Sport,2021,7V41M7,58742,Gasoline,24,30,Crossover,"18,999"
1661,5YFEPMAE3MP183182,Toyota,Toyota Corolla,2021,8CHQ8W,60904,Gasoline,30,38,Sedan,"18,999"
1662,3VWC57BU1MM033161,Volkswagen,Volkswagen Jetta,2021,7VVBNV,58231,Gasoline,29,39,Sedan,"19,299"
